AMOUNT,CANDIDATE,CONTRIBUTIONTYPEDESC,CONTRIBUTORTYPEDESC,CONTRIBUTOR_ADDRESS,CONTRIBUTOR_NAME,CONTRIBUTOR_POSTAL_CODE,OFFICE,OFFICE_TYPE,WARD_NO,Year
300.0,"Bravo, Alejandra",Monetary,Individual, ,"Omidvar, Ratna",M6H 3G9,Councillor,,17,2014
150.0,"Kelly, Norm",Monetary,Individual, ,"Omrin, Mony",L3R 9L9,Councillor,,40,2014
100.0,"Davis, Janet",Monetary,Individual, ,"Ondrack, Clarice",M4C 1V1,Councillor,,31,2014
35.0,"Davis, Janet",Monetary,Individual, ,"Ondrack, Clarice",M4C 1V1,Councillor,,31,2014
750.0,"Stockwell, Chris",Monetary,Individual, ,"Onody, Taron",L4H 3H5,Councillor,,4,2014
250.0,"Surma, Kinga",Monetary,Individual, ,"Onyeaju, Matthew",M8Y 3P1,Councillor,,5,2014
250.0,"Surma, Kinga",Monetary,Individual, ,"Onyeaju, Michael",K1R 0A7,Councillor,,5,2014
500.0,"Moskalyk, John",Monetary,Individual, ,"Onyschuk, Bohdan",M9A 2A6,Councillor,,3,2014
450.0,"Grimes, Mark",Monetary,Individual, ,"Onyshuk, Bohdan",M9A 2A6,Councillor,,6,2014
150.0,"Kelly, Norm",Monetary,Individual, ,"Ootes, Case",M4B 2V9,Councillor,,40,2014
200.0,"Andre, Dave",Monetary,Individual, ,"Ootes, Case",M4B 2V9,Councillor,,29,2014
750.0,"Hutcheon, Annette",Monetary,Individual, ,"Orbeso, Martes",M4E 1Y5,Councillor,,3,2014
120.0,"Fletcher, Paula",Monetary,Individual, ,"Orenstein, David",M4K 1K8,Councillor,,30,2014
200.0,"McMahon, Mary-Margaret",Monetary,Individual, ,"Orestes, Perry",M4E 3K7,Councillor,,32,2014
400.0,"Cusimano, Gus",Monetary,Individual, ,"Orlando, Rose",L0G 1J0,Councillor,,9,2014
300.0,"Layton, Mike",Monetary,Individual, ,"ORNSTEIN, MICHAEL",M6H 2T7,Councillor,,19,2014
750.0,"Chhabra, Amarjeet",Monetary,Individual, ,"Orr, Cheryl",M6K 2H2,Councillor,,44,2014
750.0,"Yen, Mike",Monetary,Individual, ,"Orr, Robert",M5R 2Y9,Councillor,,20,2014
300.0,"Carnevale, Angelo",Monetary,Individual, ,"ORRICO, GIOVANNI",M9B 1G5,Councillor,,4,2014
300.0,"Tanel, Adam",Monetary,Individual, ,"Orriss, Jesse",M1L 3M7,Councillor,,16,2014
500.0,"Bailão, Ana",Monetary,Individual, ,"Ortega, Jose",M6J 3M4,Councillor,,18,2014
500.0,"Burnside, Jon",Monetary,Individual, ,"Orton, Jane",M4G 2S9,Councillor,,26,2014
500.0,"McConnell, Pam",Monetary,Individual, ,"Orton, John",M4X 1E5,Councillor,,28,2014
350.0,"Bailão, Ana",Monetary,Individual, ,"Oschorn, Adam",M5P 1M6,Councillor,,18,2014
750.0,"Fernando, Anthony",Monetary,Individual, ,"Osipov, Geoula",L4J 8W8,Councillor,,9,2014
200.0,"Burale, Idil",Monetary,Individual, ,"OSMAN, ABDIRASHID",M3N 2J9,Councillor,,1,2014
120.0,"Burale, Idil",Monetary,Individual, ,"OSMAN, MUKHTAR",M3N 2J9,Councillor,,1,2014
180.0,"Comeau, Greg",Monetary,Individual, ,"Ospina, Laura",M8V 3Y1,Councillor,,3,2014
35.0,"Comeau, Greg",Monetary,Individual, ,"Ospina, Laura",M8V 3Y1,Councillor,,3,2014
750.0,"Comeau, Greg",Monetary,Individual, ,"Ospina, Maria",M8V 3Y1,Councillor,,3,2014
250.0,"Christensen, Niels",Monetary,Individual, ,"Ostapchuk, Nadia",M8X 2X8,Councillor,,4,2014
250.0,"Colle, Josh",Monetary,Individual, ,"Ostapchuk, Walter",L7S 1B5,Councillor,,15,2014
40.0,"Crawford, Gary",Monetary,Individual, ,"Ostrom, Devon",M4E 1A4,Councillor,,36,2014
300.0,"Crawford, Gary",Monetary,Individual, ,"Ostrom, Devon",M4E 1A4,Councillor,,36,2014
300.0,"Layton, Mike",Monetary,Individual, ,"Ottolino, Angela",M6H 1J9,Councillor,,19,2014
585.0,"Sparrow, David",Monetary,Individual, ,"Oud, Adrian",M6E 4J5,Councillor,,26,2014
200.0,"Selvam, Saeed",Monetary,Individual, ,"Ouellette, Micheal Rene",L6E 4M2,Councillor,,17,2014
300.0,"Matlow, Josh",Monetary,Individual, ,"Oved, David",M4J 1J3,Councillor,,22,2014
300.0,"Layton, Mike",Monetary,Individual, ,"OVERHOLT, ANDREW",M6J 2G7,Councillor,,19,2014
300.0,"Bocking, Paul",Monetary,Individual, ,"Owen, David",M4C 1B9,Councillor,,35,2014
275.0,"Minnan-Wong, Denzil",Monetary,Individual, ,"Owen, Geoff",M5M 1J1,Councillor,,34,2014
150.0,"Hughes, Jonathan",Monetary,Individual, ,"Owens, Steve",M5A 4H8,Councillor,,28,2014
25.0,"Hughes, Jonathan",Monetary,Individual, ,"Owens, Steve",M5A 4H8,Councillor,,28,2014
750.0,"Mousavi, David",Monetary,Individual, ,"Owjee, Michael",M2N 4Y9,Councillor,,23,2014
200.0,"Mammoliti, Giorgio",Monetary,Individual, ,"OZGUVEN, ULUC",M2H 1P2,Councillor,,7,2014
250.0,"Mammoliti, Giorgio",Monetary,Individual, ,"PACE, GIUSEPPE",M3J 3G6,Councillor,,7,2014
250.0,"Mammoliti, Giorgio",Monetary,Individual, ,"PACE, ITALIA",M3J 3G6,Councillor,,7,2014
200.0,"Fragedakis, Mary",Monetary,Individual, ,"Pacheco, Polly",M4J 3C3,Councillor,,29,2014
300.0,"Toutchinski, Igor",Monetary,Individual, ,"Pachkovskaja, Nellie",L4J 7W9,Councillor,,10,2014
200.0,"Cho, Raymond",Monetary,Individual, ,"Paeng, Kyung Yong",M5S 1W8,Councillor,,42,2014
750.0,"McIver, Megan",Monetary,Individual, ,"Pagano, Mary S",M6H 3K1,Councillor,,27,2014
750.0,"McIver, Megan",Monetary,Individual, ,"Pagano, Vincent",M6H 3K1,Councillor,,27,2014
750.0,"Bailão, Ana",Monetary,Individual, ,"Page, David",L5H 3E6,Councillor,,18,2014
750.0,"Nunziata, Frances",Monetary,Individual, ,"Paiva, David",M6H 3A4,Councillor,,11,2014
750.0,"Bailão, Ana",Monetary,Individual, ,"Paiva, David",M6H 3A5,Councillor,,18,2014
375.0,"Nunziata, John",Monetary,Individual, ,"Paiva, David",M6H 3A5,Councillor,,12,2014
300.0,"Yen, Mike",Monetary,Individual, ,"Pak, Mee Lai",M5T 3A4,Councillor,,20,2014
750.0,"French, Dean",Monetary,Individual, ,"Pal, Brenda",M8X 2X8,Councillor,,3,2014
200.0,"French, Dean",Monetary,Individual, ,"Pal, Charles",M4N 1R7,Councillor,,3,2014
750.0,"French, Dean",Monetary,Individual, ,"Pal, Joseph",M4N 1R7,Councillor,,3,2014
750.0,"French, Dean",Monetary,Individual, ,"Pal, Lucie",M4N 1R7,Councillor,,3,2014
250.0,"McKelvie, Jennifer",Monetary,Individual, ,"Pal, Manu",M1C 3C4,Councillor,,44,2014
750.0,"French, Dean",Monetary,Individual, ,"Pal, Tim",M6V 1V2,Councillor,,3,2014
750.0,"Palacio, Cesar",Monetary,Individual, ,"Palacio, Gustavo",M6P 2Z7,Councillor,,17,2014
300.0,"Papadakis, George",Monetary,Individual, ,"PALASKAS, NICK",M4C 1V7,Councillor,,31,2014
300.0,"Tanel, Adam",Monetary,Individual, ,"Paliare, Zoe",M4T 1B1,Councillor,,16,2014
100.0,"Yen, Mike",Monetary,Individual, ,"Palladino, Nick",L4K 4X7,Councillor,,20,2014
300.0,"Yen, Mike",Monetary,Individual, ,"Palladino, Nick",L4K 4X7,Councillor,,20,2014
300.0,"Selvam, Saeed",Goods/Services,Individual, ,"Palmer, Ainsley",M6E 1B1,Councillor,,17,2014
750.0,"Augimeri, Maria",Monetary,Individual, ,"Palmerini, Gina",L0J 1C0,Councillor,,9,2014
750.0,"Augimeri, Maria",Monetary,Individual, ,"Palombo, Franco",M2N 1A7,Councillor,,9,2014
100.0,"Quattrociocchi, Danny",Monetary,Individual, ,"Palozzi, Julia",M6C 2X1,Councillor,,9,2014
100.0,"Quattrociocchi, Danny",Monetary,Individual, ,"Palozzi, Julia",M6C 2X1,Councillor,,9,2014
750.0,"Quattrociocchi, Danny",Monetary,Individual, ,"Palozzi, Lisa",M6M 4A6,Councillor,,9,2014
200.0,"Quattrociocchi, Danny",Monetary,Individual, ,"Palozzi, Natalie",M6C 2X1,Councillor,,9,2014
750.0,"Mammoliti, Giorgio",Monetary,Individual, ,"PALUMBO, DANNY",M9M 2Z2,Councillor,,7,2014
350.0,"Robinson, Jaye",Monetary,Individual, ,"Panagakos, John",M4J 5B9,Councillor,,25,2014
300.0,"Burnside, Jon",Monetary,Individual, ,"Panagakos, John",M4G 2P4,Councillor,,26,2014
300.0,"Balachandran, Niranjan",Monetary,Individual, ,"Panchalingam, Niroja",L5V 2L6,Councillor,,37,2014
750.0,"Wright, Nick",Monetary,Individual, ,"Panchoo, Kerry",M5S 2N4,Councillor,,20,2014
270.0,"Fox, Dan",Monetary,Individual, ,"Pang, Alicia",M6K 2J1,Councillor,,24,2014
750.0,"LaRocque, Luke",Monetary,Individual, ,"Pang, Elizabeth",M4G 1E9,Councillor,,2,2014
300.0,"Lai, Cynthia",Monetary,Individual, ,"Pang, Jessica",L4B 3R4,Councillor,,41,2014
300.0,"Kelly, Norm",Monetary,Individual, ,"Pang, John",M2P 1Y7,Councillor,,40,2014
300.0,"Lai, Cynthia",Monetary,Individual, ,"Pang, Joseph",L4B 3R4,Councillor,,41,2014
160.0,"Ng, Franco",Monetary,Individual, ,"Pang, Rita Siu Man",M1V 1V5,Councillor,,39,2014
200.0,"Lee, Chin",Monetary,Individual, ,"Pang, Selma",M1S 1V6,Councillor,,41,2014
150.0,"Kelly, Norm",Monetary,Individual, ,"Pang, Thomas",M3C 3N4,Councillor,,40,2014
200.0,"Bocking, Paul",Monetary,Individual, ,"Panitch, Leo",M6G 2P4,Councillor,,35,2014
300.0,"Karygiannis, Jim",Monetary,Individual, ,"Pannu, Barinder Singh",L6R 0R5,Councillor,,39,2014
700.0,"Palacio, Cesar",Monetary,Individual, ,"Panos, Don",L4W 4G4,Councillor,,17,2014
500.0,"Mihevc, Joe",Monetary,Individual, ,"Pantalone, Jason",L4K 3Z4,Councillor,,21,2014
750.0,"Mammoliti, Giorgio",Monetary,Individual, ,"PANTALONE, JASON",L4K 3Z4,Councillor,,7,2014
500.0,"Di Giorgio, Frank",Monetary,Individual, ,"Pantalone, Jason",L4K 3Z4,Councillor,,12,2014
500.0,"Colle, Josh",Monetary,Individual, ,"Pantalone, Jason",M4N 1G2,Councillor,,15,2014
350.0,"Bailão, Ana",Monetary,Individual, ,"Pantalone, Jason",L4K 3Z4,Councillor,,18,2014
200.0,"Carmichael Greb, Christin",Monetary,Individual, ,"Pantalone, Jason",M4N 1G2,Councillor,,16,2014
250.0,"Augimeri, Maria",Monetary,Individual, ,"Pantalone, Joe",M6G 3E9,Councillor,,9,2014
200.0,"Dominelli, Nick",Monetary,Individual, ,"PANTALONE, JOE",M6G 3E9,Councillor,,12,2014
200.0,"Fragedakis, Mary",Monetary,Individual, ,"Pantalone, Joe",M6G 3E9,Councillor,,29,2014
250.0,"Cressy, Joe",Monetary,Individual, ,"PANTALONE, JOE",M6G 3E9,Councillor,,20,2014
350.0,"Bailão, Ana",Monetary,Individual, ,"Pantalone, Mathew",M9A 2B1,Councillor,,18,2014
750.0,"Nunziata, Frances",Monetary,Individual, ,"Pantalone, Matthew",M9A 2B1,Councillor,,11,2014
750.0,"Christensen, Niels",Monetary,Individual, ,"Pantalone, Matthew",M9A 2B1,Councillor,,4,2014
750.0,"Nunziata, John",Monetary,Individual, ,"Pantalone, Matthew",M9A 2B1,Councillor,,12,2014
200.0,"Nunziata, Frances",Monetary,Individual, ,"Paoletta, Josie",M2M 2P9,Councillor,,11,2014
350.0,"Nunziata, John",Monetary,Individual, ,"Paoletta, Josie",M2M 2P9,Councillor,,12,2014
300.0,"Dominelli, Nick",Monetary,Individual, ,"PAPA, MARIA",L4L 7E2,Councillor,,12,2014
200.0,"Papadakis, John",Monetary,Individual, ,"Papadakis, George",M1R 1G1,Councillor,,29,2014
2600.0,"Papadakis, George",Monetary,Individual, ,"Papadakis, George",M1R 1E9,Councillor,,31,2014
750.0,"Papadakis, John",Monetary,Individual, ,"Papadakis, John",M1P 1P7,Councillor,,29,2014
200.0,"Papadakis, George",Monetary,Individual, ,"PAPADAKIS, KIRIAZIS",M1R 1E9,Councillor,,31,2014
200.0,"Papadakis, George",Monetary,Individual, ,"PAPADAKIS, THEOGNOSIA",M1R 1E9,Councillor,,31,2014
200.0,"Fletcher, Paula",Monetary,Individual, ,"Papagianis, Gus",M4K 3R8,Councillor,,30,2014
300.0,"Papadakis, George",Monetary,Individual, ,"PAPARAFIOU, CHRISTOS",M1C 4N4,Councillor,,31,2014
750.0,"Carnevale, Angelo",Monetary,Individual, ,"PAPASPYROS, JOHN",L6A 1V5,Councillor,,4,2014
750.0,"Kelly, Norm",Monetary,Individual, ,"Pappalardo, Antoine",M8V 1P2,Councillor,,40,2014
750.0,"Kelly, Norm",Monetary,Individual, ,"Pappalardo, Louise",M3C 2M6,Councillor,,40,2014
750.0,"Thomson, Sarah",Monetary,Individual, ,"Pappalardo, Louise",M3C 2M6,Councillor,,20,2014
750.0,"Kelly, Norm",Monetary,Individual, ,"Pappalardo, Miriam",M8V 1P2,Councillor,,40,2014
750.0,"Kelly, Norm",Monetary,Individual, ,"Pappalardo, Victor",M3C 2M6,Councillor,,40,2014
750.0,"Carmichael Greb, Christin",Monetary,Individual, ,"Pappalardo, Victor",M3C 2M6,Councillor,,16,2014
750.0,"Papadakis, George",Monetary,Individual, ,"PAPPAS, COSTAS",L6H 5T3,Councillor,,31,2014
200.0,"Andre, Dave",Monetary,Individual, ,"Pappas, Loui",M4B 1R9,Councillor,,29,2014
300.0,"Andre, Dave",Monetary,Individual, ,"Pappas, Loui",M4B 1R9,Councillor,,29,2014
750.0,"Papadakis, George",Monetary,Individual, ,"PAPPAS, PERY",M1W 1S2,Councillor,,31,2014
750.0,"Domise, Andray",Monetary,Individual, ,"Papple, Lorie",M5A 4R9,Councillor,,2,2014
300.0,"Shan, Neethan",Monetary,Individual, ,"Paramsothy, Thinesh",L5Y 5K9,Councillor,,42,2014
200.0,"Hutcheon, Annette",Monetary,Individual, ,"Paranczuk, Cathy",M9B 4R2,Councillor,,3,2014
300.0,"Velshi, Ishrath",Monetary,Individual, ,"Pardhan, F",M1N 4C2,Councillor,,26,2014
750.0,"Cho, Raymond",Monetary,Individual, ,"Parekh, Mukund",M1G 3S7,Councillor,,42,2014
750.0,"Cho, Raymond",Monetary,Individual, ,"Parekh, Pooja",M1G 3S7,Councillor,,42,2014
300.0,"Grimes, Mark",Monetary,Individual, ,"Parent, Danielle",L6H 0C7,Councillor,,6,2014
400.0,"Crawford, Gary",Monetary,Individual, ,"Parise, Celine",M1K 1X5,Councillor,,36,2014
300.0,"Cho, Raymond",Monetary,Individual, ,"Park, Bum Soo",M2R 3K2,Councillor,,42,2014
200.0,"Cho, Raymond",Monetary,Individual, ,"Park, Eun Jung",M2L 2K7,Councillor,,42,2014
500.0,"Cho, Raymond",Monetary,Individual, ,"Park, Hwasun Yangil",M8V 3A5,Councillor,,42,2014
200.0,"Cho, Raymond",Monetary,Individual, ,"Park, Jaesun",M1R 2H2,Councillor,,42,2014
200.0,"Cho, Raymond",Monetary,Individual, ,"Park, Peter S",M2R 3K2,Councillor,,42,2014
300.0,"Parker, John",Monetary,Individual, ,"Parker, Allan",M4W 2V2,Councillor,,26,2014
750.0,"Parker, John",Monetary,Individual, ,"Parker, Nancy",M4G 3L1,Councillor,,26,2014
500.0,"Parker, John",Monetary,Individual, ,"Parker, Wesley",M4G 1Z8,Councillor,,26,2014
750.0,"Graff, Brian",Monetary,Individual, ,"Parkhill, Taylor",K9J 2A8,Councillor,,32,2014
750.0,"Graff, Brian",Monetary,Individual, ,"Parkhill, Vivien",M3B 2V7,Councillor,,32,2014
150.0,"Perks, Gord",Monetary,Individual, ,"Parkin, Tom",M6S 3G4,Councillor,,14,2014
250.0,"Doucette, Sarah",Monetary,Individual, ,"Parkin, Tom",M6S 3G4,Councillor,,13,2014
750.0,"Robinson, Jaye",Monetary,Individual, ,"Parkinson, Maureen",M4N 2P6,Councillor,,25,2014
500.0,"Minhas, Avtar",Monetary,Individual, ,"Parmar, Jaspal",L6Y 0M5,Councillor,,1,2014
20.0,"Farrow, Jane",Monetary,Individual, ,"Parr, Robyn",M4M 2M4,Councillor,,30,2014
100.0,"Farrow, Jane",Monetary,Individual, ,"Parr, Robyn",M4M 2M4,Councillor,,30,2014
300.0,"Nunziata, Frances",Monetary,Individual, ,"Parry, Ross",M9N 3X4,Councillor,,11,2014
200.0,"Nunziata, John",Monetary,Individual, ,"Parry, Ross",M9N 3X4,Councillor,,12,2014
300.0,"Kelly, Norm",Monetary,Individual, ,"Parsa, Behrouz",L3R 1A3,Councillor,,40,2014
500.0,"Mousavi, David",Monetary,Individual, ,"Parsa, Michael",L4S 2C3,Councillor,,23,2014
125.0,"Goldstein, Sam",Monetary,Individual, ,"Partington, John",M5G 1K3,Councillor,,20,2014
300.0,"Fletcher, Paula",Monetary,Individual, ,"Partington, Linda",M4K 1E8,Councillor,,30,2014
300.0,"Fragedakis, Mary",Monetary,Individual, ,"Paschalidis, Christos",M4J 3J9,Councillor,,29,2014
500.0,"Parker, John",Monetary,Individual, ,"Pashby, William",M4G 1M1,Councillor,,26,2014
750.0,"Chu, Terri",Monetary,Individual, ,"Pasibi, Erick",M4B 2L5,Councillor,,20,2014
150.0,"Kelly, Norm",Monetary,Individual, ,"Pask, Andrew",L6J 7P4,Councillor,,40,2014
250.0,"Colle, Josh",Monetary,Individual, ,"Pask, Andrew",L6J 7P4,Councillor,,15,2014
250.0,"Grimes, Mark",Monetary,Individual, ,"Pask, Andrew",L6J 7P4,Councillor,,6,2014
750.0,"Mammoliti, Giorgio",Monetary,Individual, ,"PASKOWITZ, HOWARD",M6A 3B6,Councillor,,7,2014
750.0,"McConnell, Pam",Monetary,Individual, ,"Paskowitz, Howard",M6A 3B6,Councillor,,28,2014
250.0,"Colle, Josh",Monetary,Individual, ,"Paskowitz, Howard",M6B 3B4,Councillor,,15,2014
275.0,"Berardinetti, Michelle",Monetary,Individual, ,"Paskowitz, Howard",M6B 3B4,Councillor,,35,2014
350.0,"Bailão, Ana",Monetary,Individual, ,"Paskowitz, Howie",M3H 2A4,Councillor,,18,2014
200.0,"Burnside, Jon",Monetary,Individual, ,"Pasquale, Beppino",L4C 6X2,Councillor,,26,2014
750.0,"Grimes, Mark",Monetary,Individual, ,"Pasquarelli, Alfio",L4L 8B3,Councillor,,6,2014
300.0,"Mousavi, David",Monetary,Individual, ,"Pasquino, Nicola",L4L 1E6,Councillor,,23,2014
200.0,"Darby, Charm",Monetary,Individual, ,"PASTERNACK, JAY",M3H 4L1,Councillor,,16,2014
200.0,"Perruzza, Anthony",Monetary,Individual, ,"Patalone, Joe",M6G 3E9,Councillor,,8,2014
300.0,"Chhabra, Amarjeet",Monetary,Individual, ,"Patchell, Nancy",M1C 1Z7,Councillor,,44,2014
200.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Adulraheman",M1G 1G6,Councillor,,42,2014
300.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Azeem",L8W 1A4,Councillor,,26,2014
150.0,"Kelly, Norm",Monetary,Individual, ,"Patel, Biren",M1B 5G3,Councillor,,40,2014
150.0,"Kelly, Norm",Monetary,Individual, ,"Patel, Dipakkumar",M1P 4V2,Councillor,,40,2014
300.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Farooque",M1B 1S8,Councillor,,42,2014
300.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Fatima",M1G 1E6,Councillor,,26,2014
300.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Halima",M1G 1E6,Councillor,,26,2014
300.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Hanif",M1G 1E6,Councillor,,26,2014
150.0,"Cho, Raymond",Monetary,Individual, ,"Patel, Indrakant",L3S 0B1,Councillor,,42,2014
300.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Irfan Y.",M1P 4E1,Councillor,,42,2014
300.0,"Velshi, Ishrath",Monetary,Individual, ,"Patel, Juned",M1C 4J6,Councillor,,26,2014
300.0,"Minhas, Avtar",Monetary,Individual, ,"Patel, Kaushikaben",M9R 3Y8,Councillor,,1,2014
250.0,"Di Giorgio, Frank",Monetary,Individual, ,"Patel, Nick",M6M 2V8,Councillor,,12,2014
300.0,"Minhas, Avtar",Monetary,Individual, ,"Patel, Nilam",H0H 0H0,Councillor,,1,2014
250.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Rajendra",L1V 6R3,Councillor,,42,2014
300.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Ruksana",L8W 1A4,Councillor,,26,2014
300.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Saeedbhai",M1G 1B9,Councillor,,42,2014
300.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Salma",M1G 1E6,Councillor,,26,2014
300.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Sayeed",M1B 1S8,Councillor,,42,2014
300.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Shabana",M1G 1E6,Councillor,,26,2014
500.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Shamim",M3C 3A6,Councillor,,26,2014
300.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Soab R.",M1B 1S8,Councillor,,42,2014
300.0,"Vania, Wasim",Monetary,Individual, ,"Patel, Taslima",L8W 1A4,Councillor,,26,2014
300.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Yakub",M1G 4E1,Councillor,,42,2014
150.0,"Kelly, Norm",Monetary,Individual, ,"Patel, Yogesh",M1B 3E4,Councillor,,40,2014
200.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Zafar",M1H 1C4,Councillor,,42,2014
300.0,"Mohamed, Gulam",Monetary,Individual, ,"Patel, Zakir",M1H 1C4,Councillor,,42,2014
500.0,"Spencer, Robert",Monetary,Individual, ,"Patenall, Andrew",M1M 1G6,Councillor,,36,2014
300.0,"Fragedakis, Mary",Monetary,Individual, ,"Paterakis, George",M2H 1N8,Councillor,,29,2014
250.0,"Sasthrigal, Ganga",Monetary,Individual, ,"PATHAK, RAKESH",M1G 3P3,Councillor,,38,2014
500.0,"Sasthrigal, Ganga",Monetary,Individual, ,"PATHAK, RAKESH",M1G 3P3,Councillor,,38,2014
500.0,"Sasthrigal, Ganga",Monetary,Individual, ,"Pathman, Sumitha",M1G 3S8,Councillor,,38,2014
650.0,"Patri, Gurinder",Monetary,Individual, ,"Patri, Gurinder",M9W 1B4,Councillor,,1,2014
1400.0,"Patri, Gurinder",Monetary,Individual, ,"Patri, Gurinder",M9W 1B4,Councillor,,1,2014
300.0,"Patri, Gurinder",Monetary,Individual, ,"Patri, SURJEET",M9V 1V7,Councillor,,1,2014
200.0,"Crawford, Gary",Monetary,Individual, ,"Patrician, P",M1M 2W7,Councillor,,36,2014
300.0,"Layton, Mike",Monetary,Individual, ,"PATRICK, JULIEN",M6G 2V8,Councillor,,19,2014
750.0,"Carnevale, Angelo",Monetary,Individual, ,"Patterson, Brian",L0J 1C0,Councillor,,4,2014
200.0,"Chu, Terri",Monetary,Individual, ,"Patterson, Duncan",M6P 3N2,Councillor,,20,2014
300.0,"Olawoye, Lekan",Monetary,Individual, ,"Patterson, Mark",K0K 3K0,Councillor,,12,2014
200.0,"Rahman, Russell",Monetary,Individual, ,"Paul, Gautam",M1K 1W1,Councillor,,31,2014
750.0,"Boutros, Jean-Pierre",Monetary,Individual, ,"Paul, Nico",M4R 1L8,Councillor,,16,2014
750.0,"McMahon, Mary-Margaret",Monetary,Individual, ,"Pausey, Bruce",M4C 4H3,Councillor,,32,2014
750.0,"Grimes, Mark",Monetary,Individual, ,"Pavkovic, Mark N",M9R 2T4,Councillor,,6,2014
500.0,"Samac, Nikola",Monetary,Individual, ,"Pavlik, Patrick",N2V 2C4,Councillor,,5,2014
400.0,"Perruzza, Anthony",Monetary,Individual, ,"Payne, Stephnie",M3J 1T5,Councillor,,8,2014
750.0,"Tanel, Adam",Monetary,Individual, ,"Payne, Susan",M5R 1M4,Councillor,,16,2014
500.0,"Domise, Andray",Monetary,Individual, ,"Payne, Vanessa",M5A 2T6,Councillor,,2,2014
200.0,"Perks, Gord",Monetary,Individual, ,"Payne, William",M6K 2V2,Councillor,,14,2014
200.0,"Carroll, Shelley",Monetary,Individual, ,"Payton, Diana",M2J 3M6,Councillor,,33,2014
300.0,"McConnell, Pam",Monetary,Individual, ,"Peace, Doryne",M5J 2A5,Councillor,,28,2014
300.0,"Filion, John",Monetary,Individual, ,"Peacock, Maryanne",M2N 3Y4,Councillor,,23,2014
300.0,"Domise, Andray",Monetary,Individual, ,"Peacock, Michelle",M4E 1L3,Councillor,,2,2014
500.0,"Cressy, Joe",Monetary,Individual, ,"PEAD, ELIZABETH",M5R 2L4,Councillor,,20,2014
200.0,"Spencer, Robert",Monetary,Individual, ,"Pearl, Kenny",M1N 3J4,Councillor,,36,2014
300.0,"Campbell, John",Monetary,Individual, ,"PEARSON, ANDREA",M9A 0A2,Councillor,,4,2014
750.0,"Chu, Terri",Monetary,Individual, ,"Pearson, Jason",M5V 1A8,Councillor,,20,2014
750.0,"LaRocque, Luke",Monetary,Individual, ,"Pearson, William",L5G 3M8,Councillor,,2,2014
750.0,"Mills, Terry",Monetary,Individual, ,"PECK, ALEX",M4R 1P8,Councillor,,16,2014
750.0,"Mills, Terry",Monetary,Individual, ,"PECK, JOHN",M4R 1P8,Councillor,,16,2014
150.0,"Fox, Dan",Monetary,Individual, ,"Peck, Robert",M2N 2M6,Councillor,,24,2014
750.0,"Carnevale, Angelo",Monetary,Individual, ,"Pecoraro, Patrick",L4L 9A9,Councillor,,4,2014
750.0,"Wong-Tam, Kristyn",Monetary,Individual, ,"Peddie, Colleen",M5R 1G4,Councillor,,27,2014
750.0,"Cressy, Joe",Monetary,Individual, ,"PEDDIE, COLLEEN",M5R 1G4,Councillor,,20,2014
750.0,"Wong-Tam, Kristyn",Monetary,Individual, ,"Peddie, Richard",M5R 1G4,Councillor,,27,2014
750.0,"Cressy, Joe",Monetary,Individual, ,"PEDDIE, RICHARD",M5R 1G4,Councillor,,20,2014
600.0,"De Baeremaeker, Glenn",Monetary,Individual, ,"Peddigrew, Randy",L6A 4C8,Councillor,,38,2014
300.0,"Tanel, Adam",Monetary,Individual, ,"Pedretti, Angela",M5M 4C4,Councillor,,16,2014
375.0,"Tanel, Adam",Monetary,Individual, ,"Pedretti, James",M5M 1L5,Councillor,,16,2014
300.0,"Tanel, Adam",Monetary,Individual, ,"Pedretti, John",M5M 4C4,Councillor,,16,2014
300.0,"Tanel, Adam",Monetary,Individual, ,"Pedretti, Lodovica",M5M 2L3,Councillor,,16,2014
300.0,"Tanel, Adam",Monetary,Individual, ,"Pedretti, Steve",M5M 3P3,Councillor,,16,2014
750.0,"Perruzza, Anthony",Monetary,Individual, ,"Pedro, Helen",L4A 1P4,Councillor,,8,2014
500.0,"West, Liz",Monetary,Individual, ,"PEDRO, HELEN",L4A 1P4,Councillor,,30,2014
750.0,"Perruzza, Anthony",Monetary,Individual, ,"Pedro, William",L4A 1P4,Councillor,,8,2014
150.0,"Emerson, Charmain",Monetary,Individual, ,"Peebles, Dana",M6K 2R3,Councillor,,14,2014
